	Quality	ID1	ID2	String1	String2
256	1	716883	716599	Ryan Harvey outfielder Dunedin High School Florida was selected pick Chicago Cubs	Ryan Harvey outfielder Florida was chosen Cubs
257	0	3407319	3407282	a.m. Friday Sheriff deputies found body Adan Avalos	sheriff deputies found year Adan Avalos Riverbank shot death SUV
258	0	1723092	1723130	Technology stocks make percent Nasdaq fell points percent	Nasdaq fell points percent data
259	1	516719	516884	Thomas was joined Rehnquist parts O'Connor Scalia	was joined William H. Rehnquist Justices
260	1	3020180	3020057	bulk funds go operations Iraq Afghanistan	bulk bill goes operations Iraq Afghanistan
261	1	1694765	1694755	capabilities provide IBM customers way create publish manage archive content environment	product be targeted companies need create publish manage archive content environment
262	1	516797	516591	crossed line violated right said Charles Weisselberg law professor	crossed line violated right said Charles Weisselberg teaches law University California Berkeley
263	1	2195720	2195935	gas power plant example replace boilers adding smog controls	power plant example replace equipment adding pollution controls
264	1	1971109	1970905	Sunday experts perform release whales stranding incident United States	Today experts perform United States release whales stranding incident
265	0	36516	36820	Shares AstraZeneca AZN.N Europe drugmaker rose percent close Stock Exchange	Shares AstraZeneca Europe drug company rose per cent Stock Exchange news
266	1	512669	512160	Gov. Rick Perry has said opposes gambling expansion be veto continuation Lottery Commission	Gov. Rick Perry opposes expansion gambling has said be veto bill
267	0	3179542	3179284	blackout was Spencer Abraham said	Things go Spencer Abraham said Wednesday Department Energy
268	1	2362699	2362767	Typhoon Maemi moved Sea Japan weakened meteorology department said	Typhoon Maemi was Saturday night moving Sea Japan had weakened meteorology department said
269	1	1396775	1396739	chip.m.aker	Intel companies include Sony Microsoft Hewlett Packard International Business Machines Gateway Nokia others
270	1	1828398	1828187	Officials developed plans burn acres forest park southwest border dropping devices hoping burn fuel wildfire path	Officials planned burn acres forest dropping devices air aiming remove fuel wildfire path
271	0	660850	660781	nights demonstratorschanted tapping phones reading mail LEIU go jail	Protesters chanted Tapping phones reading mail LEIU go jail put skits danced drumbeats
272	1	2221864	2221924	remains be seen revenue recovery be Mr. Sprayregen said	remains be seen revenue recovery be said James Sprayregen UAL bankruptcy attorney court
273	1	171025	171076	customers were power area Oklahoma Gas Electric said	customers are power company said Web site
274	1	921290	921224	SIA forecast reflects realities semiconductor industry growth rate George Scalise trade association president said statement	SIA forecast reflects realities semiconductor industry growth rate said George Scalise association president
275	1	2129222	2128773	U.N. workers were airlifted care	U.N. workers were wounded Tuesday bombing were airlifted care
276	1	3214358	3214672	Burns believed confessing crime did commit was way Richardson said	Burns Richardson said confessing crime did commit looked
277	1	2976142	2976104	Phone calls Spitzer office Citigroup Goldman Sachs were returned	message left Spitzer office Citigroup Goldman Sachs were returned
278	1	374383	374044	court said drug makers did show plan be prevented taking effect	Stevens said drug manufacturers had shown plan be prevented taking effect
279	1	2820522	2820367	experts said condition was	experts said Blair problem was
280	1	2733221	2733357	Joan B. Kroc billionaire widow McDonald Ray Kroc died Sunday bout brain cancer	Joan B. Kroc billionaire widow McDonald Ray Kroc known philanthropy died Sunday brain cancer
281	1	1711097	1711149	company has expanded providing services buyers payment services	company has expanded services offering payment financing
282	1	2806874	2806929	Lamar mother arrested Saturday Colorado Springs is accused drowning children bathtub slitting wrists	year mother is suspected drowning children bathtub slashing wrists suicide attempt police said
283	1	1075019	1075000	was surrounded women regret having abortions	was surrounded women have had abortions regret doing
284	0	2584416	2584653	Cooley said expects Muhammad be called witness hearing Malvo	Lee Boyd Malvo be called witness Wednesday hearing John Allen Muhammad
285	1	403037	402971	Revelations expenditures shocked employees Delta airline is cutting jobs struggles security costs passengers	Revelations expenditures shocked employees Delta airline has posted losses cut jobs struggles security costs passengers
286	1	2706183	2706157	search was concentrated northeast Pennsylvania Tom Kelly acknowledged Selenski have traveled hundreds miles	search was concentrated Pennsylvania Tom Kelly acknowledged Selenski be area
287	0	3444060	3444025	calculation shows number deaths pneumonia influenza have exceeded number weeks	is calculation based number deaths pneumonia influenza cities
288	1	3419852	3419777	Researchers Sweden Karolinska Institute reanalyzed data infants had been treated radiation birthmark condition	Researchers Sweden Karolinska Institute went data children treated radiation birthmark condition
289	0	2866150	2866091	court Sriyanto faces years jail denied had done anything	court Sriyanto denied Age had done anything
290	1	3438803	3438780	state conducted executions executions says policy is designed reduce stress prison staff	state conducted executions executions practice says is intended reduce stress prison staff
291	1	2068941	2068953	girl daughter teller was taken bank doctor appointment	evening mother authorities did identify had brought daughter bank doctor appointment
292	1	1513487	1513246	U.S. troops have been killed fire Bush declared combat Iraq be May	troops have been killed fire combat was declared May
293	1	3017237	3017177	Apple is working Oxford Semiconductor drive manufacturers resolve issue resides Oxford chipset company said statement	Apple is working Oxford Semiconductor drive manufacturers resolve issue resides chip- set
294	1	2852816	2852668	life was cashing earned money calling fans telephone service	had earned money calling fans telephone taking part service
295	0	2265154	2265322	transaction expand Callebaut sales revenues business percent percent	transaction expand Callebaut sales revenues business percent third sales
296	0	787110	787340	sign Peachtree Restaurant reads Pray Eric Rudolph	Rudolph ate joked sign restaurant
297	1	2173504	2173632	statement company said bids allow Vivendi maintain interest U.S. media corporation growth potential	added proposals allow Vivendi Uni maintain interest U.S. media corporation growth potential
298	1	1423378	1423284	Vienna IAEA said ElBaradei accept invitation date had been	Vienna International Agency said Monday ElBaradei had accepted Iran invitation said date had been
299	1	811375	811232	poll saw difference women men feelings Mrs Clinton	poll saw difference women men feelings First Lady
300	0	1719820	1719843	increase raise tuition fees	hike takes UC tuition graduate fees
301	1	2413690	2413644	July June organization said spent took	July June Red Cross spent disaster relief taking
302	0	1918139	1918289	Hundreds reporters photographers swamped courthouse grounds hearing was carried cable networks	Hundreds reporters photographers swamped town hearing involving Star was carried cable networks
