	Quality	ID1	ID2	String1	String2
240	1	1469800	1469789	Singer Brandy husband Robert Smith,have called quits,	husband years,have split,
241	1	2206809	2206624	,told have is going,Murray air	air,is going screamed,Murray
242	1	1970041	1969914	campaign president Dan Ronayne,set said,standard disclosure fund raising	campaign president Dan Ronayne spokesman,set said,standard disclosure fund raising
243	1	20917	20853	April Mayor Bart Peterson,said was resume had employed,airline operations base workers mechanics	April Mayor Bart Peterson,conceded was quashing,facility fate hopes airline workers mechanics
244	0	1837647	1837204	Dotson,was arrested charged,Monday Maryland murder	Dotson,was charged,Dennehy murder
245	1	2758944	2758975	living relatives,are called found,family frogs sooglossidae Seychelles Indian Ocean	relative,is found,Seychelles Archipelago Madagascar Indian Ocean
246	1	375678	375561	,was,condition Northwest Medical Center Springdale	Northwest Medical Center Washington County Springdale child,is,condition
247	1	1122033	1122090	exception dancing activity,did decrease,risk	Dancing,was associated,activity risk dementia
248	0	222911	223008	note,maturing gained lowering,April yield basis points percent	yield percent note,maturing fell,basis points percent
249	0	3257010	3257120	Mr. Bush,had sought store have stayed,papers father library secret half century	Texas groups,opposed house have remained,Mr. Bush efforts papers father library secret half century
250	1	1600347	1600451	Williams victims,was were,White Black	,killed were was,Williams
251	1	2081769	2081787	hearing matter,was held marking deciding,Thursday morning Superior Court steps case Matthew Whitley	hearing Thursday morning Judge Elizabeth Long Superior Court,marked deciding,steps case Matthew Whitley
252	0	384190	384162	Arts,helped coach,youth football team Lombardi Middle School Green Bay	boy,was,student Lombardi Middle School Green Bay
253	1	1815004	1815055	Atlantic Coast,continue,operations carrier	Atlantic Coast,continue said,service DAL.N
254	1	707747	707671	Hernandez,'s be rewards said is,part industry graduate Parsons School Design	Hernandez,'s be rewards said graduated,part industry Parsons School Design May
255	1	1705771	1705922	entrepreneur,flagged,plan meeting London Joe Hockey	Sir Richard,was speaking,meeting London Joe Hockey
256	1	716883	716599	Ryan Harvey outfielder Dunedin High School Florida,was selected,pick Chicago Cubs	Ryan Harvey outfielder Florida,was chosen,Cubs
257	0	3407319	3407282	a.m. Friday deputies Sheriff,found,body Adan Avalos	deputies sheriff,found shot,year Adan Avalos Riverbank death SUV
258	0	1723092	1723130	Technology stocks,make fell,percent Nasdaq points	Nasdaq,fell,points percent data
259	1	516719	516884	Thomas,was joined,Rehnquist parts O'Connor Scalia	,was joined,William H. Rehnquist Justices
260	1	3020180	3020057	bulk funds,go,operations Iraq Afghanistan	bulk bill,goes,operations Iraq Afghanistan
261	1	1694765	1694755	capabilities,provide create publish manage archive,IBM customers way Web content environment	product,be targeted need create publish manage archive,companies web content environment
262	1	516797	516591	Charles Weisselberg law professor,crossed violated said,line right	Charles Weisselberg,crossed violated said teaches,line right law University California Berkeley
263	1	2195720	2195935	power plant gas example,replace adding,boilers smog controls	power plant example,replace adding,equipment pollution controls
264	1	1971109	1970905	Sunday experts,perform,release whales stranding incident United States	Today experts,perform,United States release whales stranding incident
265	0	36516	36820	Shares AstraZeneca AZN.N drugmaker Europe,rose close,percent Stock Exchange	Shares AstraZeneca drug company Europe,rose,per cent Stock Exchange news
266	1	512669	512160	Gov. Rick Perry,has said opposes be veto,gambling expansion continuation Lottery Commission	Gov. Rick Perry,opposes has said be veto,expansion gambling bill
267	0	3179542	3179284	blackout Spencer Abraham,was said,	Things Spencer Abraham,go said,Wednesday Department Energy
268	1	2362699	2362767	Typhoon Maemi meteorology department,moved weakened said,Sea Japan	Typhoon Maemi meteorology department,was moving had weakened said,Saturday night Sea Japan
269	1	1396775	1396739	chip.m.aker,,	Intel companies,include,Sony Microsoft Hewlett Packard International Business Machines Gateway Nokia others
270	1	1828398	1828187	Officials,developed burn dropping hoping,plans acres forest park southwest border devices fuel wildfire path	Officials,planned burn dropping aiming remove,acres forest devices air fuel wildfire path
271	0	660850	660781	nights LEIU,demonstratorschanted tapping reading go,phones mail jail	Protesters,chanted Tapping reading go put danced,LEIU phones mail jail skits drumbeats
272	1	2221864	2221924	Mr. Sprayregen,remains be seen said,revenue recovery	James Sprayregen UAL bankruptcy attorney court,remains be seen said,revenue recovery
273	1	171025	171076	customers Oklahoma Gas Electric,were said,power area	customers company,are said,power Web site
274	1	921290	921224	SIA forecast George Scalise president trade association,reflects said,realities semiconductor industry growth rate statement	SIA forecast George Scalise president association,reflects said,realities semiconductor industry growth rate
275	1	2129222	2128773	U.N. workers,were airlifted,care	U.N. workers,were wounded airlifted,Tuesday bombing care
276	1	3214358	3214672	Burns Richardson,believed confessing did commit was said,crime way	Burns Richardson,said confessing did commit looked,crime
277	1	2976142	2976104	Phone calls office Spitzer Citigroup Goldman Sachs,were returned,	message,left were returned,Spitzer office Citigroup Goldman Sachs
278	1	374383	374044	court,said did show be prevented taking,drug makers plan effect	Stevens,said had shown be prevented taking,drug manufacturers plan effect
279	1	2820522	2820367	experts,said was,condition	experts,said was,Blair problem
280	1	2733221	2733357	Joan B. Kroc billionaire widow Ray McDonald,died,Sunday bout brain cancer	Joan B. Kroc billionaire widow Ray McDonald,known died,philanthropy Sunday brain cancer
281	1	1711097	1711149	company,has expanded providing,services buyers payment	company,has expanded offering,services payment financing
282	1	2806874	2806929	Lamar mother,arrested is accused drowning slitting,Saturday Colorado Springs children bathtub wrists	mother year police,is suspected drowning slashing said,children bathtub wrists suicide attempt
283	1	1075019	1075000	,was surrounded regret having,women abortions	,was surrounded have had regret doing,women abortions
284	0	2584416	2584653	Cooley,said expects be called,Muhammad witness hearing Malvo	Lee Boyd Malvo,be called,witness Wednesday hearing John Allen Muhammad
285	1	403037	402971	Revelations expenditures,shocked is cutting struggles,employees Delta airline jobs security costs passengers	Revelations expenditures,shocked has posted cut struggles,employees Delta airline losses jobs security costs passengers
286	1	2706183	2706157	search Tom Kelly,was concentrated acknowledged have traveled,northeast Pennsylvania Selenski hundreds miles	search Tom Kelly,was concentrated acknowledged be,Pennsylvania Selenski area
287	0	3444060	3444025	calculation,shows have exceeded,number deaths pneumonia influenza weeks	,is based,calculation number deaths pneumonia influenza cities
288	1	3419852	3419777	Researchers Karolinska Institute Sweden,reanalyzed had been treated,data infants radiation birthmark condition	Researchers Karolinska Institute Sweden,went treated,data children radiation birthmark condition
289	0	2866150	2866091	court Sriyanto,faces denied had done,years jail anything	court Sriyanto,denied had done,Age anything
290	1	3438803	3438780	state,conducted says is designed reduce,executions policy stress prison staff	state,conducted says is intended reduce,executions practice stress prison staff
291	1	2068941	2068953	girl daughter teller,was taken,bank doctor appointment	evening mother authorities,did identify had brought,daughter bank doctor appointment
292	1	1513487	1513246	U.S. troops,have been killed declared be,fire Bush combat Iraq May	troops,have been killed was declared,fire combat May
293	1	3017237	3017177	Apple company,is working resolve resides said,Oxford Semiconductor drive manufacturers issue chipset statement	Apple,is working resolve resides,Oxford Semiconductor drive manufacturers issue chip- set
294	1	2852816	2852668	life,was cashing earned calling,money fans telephone service	,had earned calling taking,money fans telephone part service
295	0	2265154	2265322	transaction,expand,Callebaut sales revenues business percent	transaction,expand,Callebaut sales revenues business percent third
296	0	787110	787340	sign Peachtree Restaurant,reads Pray,Eric Rudolph	Rudolph,ate joked,sign restaurant
297	1	2173504	2173632	statement company,said allow maintain,bids Vivendi interest U.S. media corporation growth potential	,added allow maintain,proposals Vivendi Uni interest U.S. media corporation growth potential
298	1	1423378	1423284	Vienna IAEA,said accept had been,ElBaradei invitation date	Vienna International Agency,said had accepted been,Monday ElBaradei Iran invitation date
299	1	811375	811232	poll,saw,difference women men feelings Mrs Clinton	poll,saw,difference women men feelings First Lady
300	0	1719820	1719843	increase,raise,tuition campus fees	hike,takes,UC tuition graduate fees
301	1	2413690	2413644	July June organization,said spent took,	July June Red Cross,spent taking,disaster relief
302	0	1918139	1918289	Hundreds reporters photographers,swamped was carried,courthouse grounds hearing cable networks	Hundreds reporters photographers hearing,swamped involving was carried,town Star cable networks
303	1	2121942	2121914	master computers Mr. Kuo,are located said,United States Canada Korea	computers,were located said,United States Canada South Korea
304	1	3207268	3207178	,said believe has come make,time legislation places smoke	time,has come make wrote,places letter Times newspaper
